Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
692,19251.0,0.0,0.0,40508.0,40508.0,82.0,20254.0,0.01,72.02243450895647,72.02243450895647,1.0,2585.373689889908,294.05488668474453,294.05488668474453,0.0,,,,,,0.6431626426860874,0.9387299441116022,6.667266368865967,0.0501234196126461,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,16.243582,13.343491,89.41383,2.0317056,36.23769410460265,20.127867524273107,69.12006365603509,0.9093778179079904,,,,,,,,,,,,,,,,,,,,,18.52069,1.2662982,19.756048,10.245204,17.348544448001594,5.839569686193948,121.0059386409874,0.65349572746863,-0.003874082038183655,0.7150571050772926,1.0407121382344102,-1.0145826460185003
693,19695.0,0.0,0.0,41396.0,41396.0,444.0,20698.0,0.01,257.236617980624,257.236617980624,1.0,2626.83984541893,,,,,,,,,0.5886311392146363,0.8291439287982497,7.061387062072754,0.043767936527729034,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,17.274118,13.691364,121.10248,1.4713432,108.83130416798487,56.41335260658443,209.12464357361236,0.6248765859629274,,,,,,,,,,,,,,,,,,,,,15.416906,1.3617133,20.084427,8.186605,17.15850998716951,5.737636494460044,121.7728428089691,0.6096401402009701,-0.016087188442695882,0.6601597640720412,1.0452926295234313,-1.0511111579246295
694,20148.0,0.0,0.0,42302.0,42302.0,453.0,21151.0,0.01,517.9910033837597,517.9910033837597,1.0,2666.750899553299,,,,,,,,,0.5611223133643513,0.6872111647265661,4.057614326477051,0.047590579837560654,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,17.178707,13.315422,84.634766,1.0721964,223.5389782411986,135.79584889996403,417.14499123172845,0.9731441611817955,,,,,,,,,,,,,,,,,,,,,18.130135,1.1780733,20.96277,14.995001,17.156687900129143,5.571488561452165,121.49665265122604,0.6096401402009701,0.07282714793038503,0.7138340691594398,1.0408240920250758,-1.0242311765983565
695,20748.0,0.0,0.0,43502.0,43502.0,600.0,21751.0,0.01,405.85214682164906,405.85214682164906,0.0,2721.4299981594086,,,,,,,,,0.6743047622301443,0.9134675054490512,6.822155952453613,0.02678058110177517,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,17.178862,13.844677,87.441895,1.4971348,167.6020953920221,89.68333663717102,305.59648607250796,0.669971090090241,,,,,,,,,,,,,,,,,,,,,16.30244,1.382787,19.243013,6.2384086,17.35961892889342,6.598796819597388,121.90981926656494,0.5806842142782608,0.178360789836653,0.7450061090166746,1.042920698024266,-1.0256706706429677
696,20967.0,0.0,0.0,43940.0,43940.0,219.0,21970.0,0.01,170.83161302208555,170.83161302208555,1.0,2749.2792642116547,,,,,,,,,0.6139840776220374,0.86063070093511,4.6392927169799805,0.04626923426985741,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,16.423176,15.946004,126.86834,1.1656517,75.65689419377202,43.24773667274598,154.41717036401351,0.6886516727208872,,,,,,,,,,,,,,,,,,,,,17.041246,1.6562341,21.857681,13.671828,17.291206854380775,6.324329789184336,119.97177294936867,0.6096401402009701,0.06775577351435737,0.7054797355327285,1.023175083162738,-1.008471579231622
697,21348.0,0.0,0.0,44702.0,44702.0,381.0,22351.0,0.01,289.13069395276887,289.13069395276887,1.0,2794.1013610363007,,,,,,,,,0.5224158897603813,0.6642058588929713,4.022164344787598,0.03542696684598923,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,16.868576,13.793501,82.6362,0.50513,114.91231205974242,72.69286101221387,245.59469775576255,0.4343545687423285,,,,,,,,,,,,,,,,,,,,,16.836357,1.7926586,20.716602,10.172457,17.213742585838112,5.505998216366806,121.4569356330986,0.46474175500985515,-0.015982801677792254,0.6550995333374414,1.039652598688744,-1.0179818171342254
698,21413.0,0.0,0.0,44832.0,44832.0,65.0,22416.0,0.01,62.554649564461094,62.554649564461094,1.0,2805.1632475852966,,,,,,,,,0.46732575917849317,0.6293441476706458,3.9636013507843018,0.047344159334897995,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,17.19931,11.925578,46.207153,2.152967,31.064863542236463,17.6142077621677,60.59602946367939,0.9354202249085007,,,,,,,,,,,,,,,,,,,,,18.909126,3.0388782,20.4002,2.196133,17.33828163878629,5.156097049363097,119.36393095308222,0.65349572746863,-0.011310766570589745,0.6681374445166639,1.0252180861167788,-1.0172498191975528
699,22013.0,0.0,0.0,46032.0,46032.0,600.0,23016.0,0.01,305.58984889729885,305.58984889729885,1.0,2867.811378479004,,,,,,,,,0.5519890212990306,0.7155031555624988,3.968662738800049,0.030305635184049606,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,15.53109,12.333853,69.67461,0.8178066,99.41315316859126,72.943976365478,246.18814514128468,0.03654144614841722,,,,,,,,,,,,,,,,,,,,,15.337909,1.9965526,21.391367,2.2353725,17.34631233789185,5.735702937283749,121.68914223519516,0.4343545687423285,0.022831455922127486,0.7140189063224506,1.0408755388645394,-1.0307841038218872
700,22613.0,0.0,0.0,47232.0,47232.0,600.0,23616.0,0.01,97.73565124292645,97.73565124292645,0.0,2928.6646184921265,,,,,,,,,0.5196137111478536,0.6570892390876251,4.5911030769348145,0.021995622664690018,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,16.849545,15.246568,105.1876,0.7031448,7.973968638225395,26.625768117561915,93.04431437436563,-13.502760417948583,,,,,,,,,,,,,,,,,,,,,14.330254,1.7176672,19.64832,12.460158,17.29052708157932,5.322822743667478,122.47711677289733,0.5776220251287693,0.10979071182896348,0.652298667718569,1.0298736122889018,-1.0340711469074364
701,23213.0,0.0,0.0,48432.0,48432.0,600.0,24216.0,0.01,329.0889658178438,329.0889658178438,1.0,2988.8568239212036,,,,,,,,,0.5919999446041994,0.8233680826581337,6.656894683837891,0.03261644020676613,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,17.135487,15.357939,83.473495,0.9794245,103.51003115852188,77.93815572197985,267.25019732005075,0.10215891554907357,,,,,,,,,,,,,,,,,,,,,15.637679,2.3607707,21.86675,12.044319,17.320917663471104,6.065425075136555,122.3017189972473,0.4343545687423285,-0.07264302590323336,0.6527291203037148,1.02087792010511,-1.0282851716979406
702,23813.0,0.0,0.0,49632.0,49632.0,600.0,24816.0,0.01,258.2675104178818,258.2675104178818,1.0,3043.33181142807,,,,,,,,,0.5262907696250384,0.7271259200528214,6.3351311683654785,0.020095394924283028,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,15.4049015,13.941212,93.65647,0.90501624,72.29433768147547,58.59225344979081,215.10601382281948,0.2713433624522031,,,,,,,,,,,,,,,,,,,,,15.033701,2.4084477,20.590996,12.207274,17.339216888007574,5.591156965226924,122.49554429555664,0.10215891554907357,0.006626233063712116,0.6483130109418119,1.0286446433621936,-1.0114297807991093
703,24185.0,0.0,0.0,50376.0,50376.0,372.0,25188.0,0.01,263.6081579246889,263.6081579246889,1.0,3079.706693172455,,,,,,,,,0.4396369290159076,0.6312382577407095,3.9739274978637695,0.017271429300308228,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,14.07292,12.505086,77.60221,0.47878695,103.06527324865503,65.60932185319437,225.49336964583514,0.5183039515250929,,,,,,,,,,,,,,,,,,,,,16.77165,1.9674126,21.318018,12.695557,17.305134702422645,5.275053168288565,121.43739723817063,0.034429596565877345,-0.10549565545436808,0.6691925211202108,1.0186894274156664,-1.0421091938135387
704,24242.0,0.0,0.0,50490.0,50490.0,57.0,25245.0,0.01,48.280551175758625,48.280551175758625,1.0,3086.1385645866394,,,,,,,,,0.5292891661769578,0.6349224994739489,3.5488035678863525,0.053287819027900696,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19.336851,17.477083,87.87503,2.0055099,23.448472674954406,13.571961257439298,46.99097921249875,0.7806688961043748,,,,,,,,,,,,,,,,,,,,,19.134398,0.44929835,20.067205,18.313398,17.377913645258484,5.282340113792115,120.26959694766765,0.6989811686662082,0.03661581521357489,0.7073703123666908,1.01116142530411,-1.0272712801940425
705,24261.0,0.0,0.0,50528.0,50528.0,19.0,25264.0,0.01,17.40392457694259,17.40392457694259,0.0,3088.5938777923584,,,,,,,,,0.4729113173153665,0.42176460633742235,1.7610125541687012,0.09102081507444382,0.0001,0.0,0.0001,0.0001,11.063814,7.9260917,35.15846,2.67041,9.066047149980015,4.9816301307474475,17.24891859969266,0.8965518767567839,,,,,,,,,,,,,,,,,,,,,19.496368,0.52571326,20.693958,18.15772,17.07108694670738,4.272411316222154,22.30015176001036,0.6762826544222345,0.033924666881542075,0.7972822505180799,1.037322747404757,-0.9792579892374919
706,24279.0,0.0,0.0,50564.0,50564.0,18.0,25282.0,0.01,17.38717706715509,17.38717706715509,1.0,3090.8582792282104,,,,,,,,,0.3560674852308105,0.31759107424101973,1.2664601802825928,0.03833019360899925,0.0001,0.0,0.0001,0.0001,16.367468,10.308572,38.74437,2.901696,9.159058108903528,4.957027383046337,17.239553574769598,0.9817423553261527,,,,,,,,,,,,,,,,,,,,,19.809294,1.2435133,21.131552,15.126369,17.233535924279778,4.265853400574532,21.90471631083421,0.6248765859629274,0.06893244433568801,0.8301331618960751,1.0109924256055813,-0.9930321703378537
707,24879.0,0.0,0.0,51764.0,51764.0,600.0,25882.0,0.01,366.5989085777407,366.5989085777407,1.0,3157.0126457214355,,,,,,,,,0.45976422434184505,0.6436551825907308,4.274787902832031,0.02725178375840187,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,14.105335,12.666198,86.04754,0.92872435,128.41083950908362,82.56818195247352,289.8422471194108,0.39699570829050934,,,,,,,,,,,,,,,,,,,,,15.793275,1.9367573,20.156364,12.231391,17.346569265814026,5.214423418507908,122.03700175596008,0.034429596565877345,0.051002012753667704,0.6782375082693901,1.029799299415752,-1.0314581500021704
708,25282.0,0.0,0.0,52570.0,52570.0,403.0,26285.0,0.01,148.7199683579885,148.7199683579885,1.0,3202.4545888900757,,,,,,,,,0.4426896308238308,0.6177104531851549,3.8665099143981934,0.02709525264799595,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,13.548133,13.134299,79.26357,1.0504949,39.31114433640639,39.741198493377894,133.0105877781951,-1.2906944739935549,,,,,,,,,,,,,,,,,,,,,15.458357,2.0375214,21.345022,10.997087,17.36266379499196,5.100900320508676,121.65579701272202,0.03654144614841722,0.1932744128076777,0.6686444568716373,1.0217194751251581,-1.0313327777343764
709,25637.0,0.0,0.0,53280.0,53280.0,355.0,26640.0,0.01,56.23059463963934,56.23059463963934,1.0,3240.033153772354,,,,,,,,,0.40362724093562463,0.5484057912094614,4.484242916107178,0.02202121913433075,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,13.153902,12.564404,67.25797,0.86379987,-0.38739432653528383,19.15205023281161,56.424544169729074,-17.396706764199827,,,,,,,,,,,,,,,,,,,,,14.902606,1.8755983,19.127058,9.691844,17.340823134709805,4.790678661283419,120.63957636652577,0.10215891554907357,0.17689030786341636,0.6778826878832213,1.0277481462580982,-1.0213669444062863
710,26122.0,0.0,0.0,54250.0,54250.0,485.0,27125.0,0.01,119.67784242761873,119.67784242761873,0.0,3295.3853793144226,,,,,,,,,0.5125472517876524,0.7434156671008372,6.363038539886475,0.028012441471219063,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,14.404357,13.684156,94.629486,0.7797652,17.781297116893075,34.18368323272832,111.16507840432978,-11.479913321677538,,,,,,,,,,,,,,,,,,,,,14.974925,2.0450702,20.269606,8.151105,17.395573558035768,5.680049123996607,120.53069087198466,-0.27510360473942946,0.11045392377633853,0.6588066482826803,1.059291673232074,-1.0352598170609146
711,26723.0,0.0,0.0,55450.0,55450.0,504.0,27725.0,0.01,,,1.0,3515.752696752548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.811909,2.2278154,19.725756,2.406772,,,,,0.21456705,0.66851014,0.9998481,-0.99999565
712,27107.0,0.0,0.0,56220.0,56220.0,385.0,28110.0,0.01,344.00307940186644,344.00307940186644,1.0,3552.122589111328,225.9201613655754,225.9201613655754,0.0,,,,,,0.5476796805208627,0.7321821016819008,3.833617925643921,0.030979519709944725,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,13.79547,12.923112,72.17177,0.99732494,86.04634712749137,73.15537017387851,311.18642217996234,0.055056960527903875,,,,,,,,,,,,,,,,,,,,,17.670225,3.1478992,22.758453,1.916932,18.42512935242735,5.857100187668224,122.14611553859478,-0.27510360473942946,0.1483869238217989,0.7144909991383793,1.0486204139340571,-1.0299189213338193
713,27446.0,0.0,0.0,56898.0,56898.0,339.0,28449.0,0.01,215.47750015794796,215.47750015794796,1.0,3581.178411245346,,,,,,,,,0.4743872654332212,0.6171103231068775,3.5772688388824463,0.03566606342792511,0.0001,0.0,0.0001,0.0001,13.762056,14.013837,92.265114,1.1800263,75.10037577931645,59.5155844399377,190.20868145020984,0.02293748242841761,,,,,,,,,,,,,,,,,,,,,17.819527,2.2722628,23.100042,9.242869,18.3359040159423,5.441993749819809,122.85633363190841,-0.27510360473942946,0.2692685387102346,0.734812484870242,1.0400151282253873,-1.0409213613184127
714,27623.0,0.0,0.0,57252.0,57252.0,177.0,28626.0,0.01,58.57352689480318,58.57352689480318,1.0,3596.4319002628326,,,,,,,,,0.4987315884156322,0.6297815806027153,3.4406168460845947,0.05249466747045517,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,14.067401,12.968708,94.087006,1.123909,12.899036781611183,18.378553654478218,56.34674412858656,-5.242773955312455,,,,,,,,,,,,,,,,,,,,,17.108109,1.5615683,20.45338,14.405372,18.280562566878817,5.621247082679677,123.18974609685668,-0.18160433456306357,0.365229403477739,0.6745963921701901,1.0438050376546448,-0.9925457303061956
715,27814.0,0.0,0.0,57634.0,57634.0,191.0,28817.0,0.01,54.82777202572228,54.82777202572228,0.0,3613.118508338928,,,,,,,,,0.45301451446782603,0.620080662378332,3.3989787101745605,0.02551591582596302,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,12.529434,13.733558,67.34594,0.49902064,8.748922929602735,17.780531411870342,53.20993768385199,-7.22013701026124,,,,,,,,,,,,,,,,,,,,,16.6005,2.511109,20.682438,2.6638556,18.42708020810179,5.385267886292369,122.60718575135422,-0.27510360473942946,0.32737928189872123,0.6838502549864983,1.0529098279941749,-1.0236021140454776
716,28008.0,0.0,0.0,58022.0,58022.0,194.0,29011.0,0.01,46.31884472032574,46.31884472032574,1.0,3631.6794435977936,,,,,,,,,0.43683529342162797,0.5200643166833077,3.3989109992980957,0.027606090530753136,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,12.166937,12.836371,63.889896,1.0447226,3.369162001523828,16.39347937780018,45.71093823026031,-11.594722851758362,,,,,,,,,,,,,,,,,,,,,16.62986,1.9919971,20.139095,9.80624,18.32375319697797,4.948085237521516,121.97878540134198,-0.01053194523068246,0.35097137434406067,0.7098968445004358,1.0397326824244202,-1.0278943854856344
717,28215.0,0.0,0.0,58436.0,58436.0,207.0,29218.0,0.01,88.2721896214571,88.2721896214571,1.0,3649.6798977851868,,,,,,,,,0.48565590670965253,0.6349682242903226,4.446728229522705,0.03297363966703415,0.0001,0.0,0.0001,0.0001,15.037038,14.84,91.375175,0.7897814,23.879102566564214,26.555913469264254,83.41262801819653,-2.7202873766661178,,,,,,,,,,,,,,,,,,,,,17.439255,2.176325,22.170456,5.2820063,18.22972065001121,5.533324399583811,122.7867812141533,-0.2642232526521409,0.22648112791896874,0.6913864362473559,1.0485440250356233,-1.0225692435597349
718,28435.0,0.0,0.0,58876.0,58876.0,220.0,29438.0,0.01,101.70764388762063,101.70764388762063,1.0,3669.2204625606537,,,,,,,,,0.4542676374299205,0.6170527237184635,4.241513252258301,0.026698341593146324,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,11.499602,12.308835,95.00475,0.6519287,27.831423450913718,30.101895481299817,95.68041113955918,-2.092495430284135,,,,,,,,,,,,,,,,,,,,,17.457222,2.4836063,21.710674,11.259732,18.375837319247168,5.184895808112991,121.78835643175334,-0.18160433456306357,0.1640494013719527,0.713836744662152,1.0322343564503276,-1.0295675090115088
719,28614.0,0.0,0.0,59234.0,59234.0,179.0,29617.0,0.01,63.854142928634964,63.854142928634964,1.0,3686.383511543274,,,,,,,,,0.47823822321474885,0.6654340589097603,3.799075126647949,0.025632105767726898,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,10.957592,11.259062,58.611813,0.9015495,14.359233639588746,19.590966180804735,61.345185292440995,-3.6559839210809306,,,,,,,,,,,,,,,,,,,,,17.237734,1.9844692,21.007196,14.360508,18.39579271166401,5.589159136680657,122.58664551569767,-0.27510360473942946,0.2477051993134168,0.6940886985949503,1.0426427096558364,-1.01648738275234
720,28882.0,0.0,0.0,59770.0,59770.0,268.0,29885.0,0.01,154.82953248716257,154.82953248716257,0.0,3710.358796596527,,,,,,,,,0.46709673961952386,0.6442883227683285,4.0980224609375,0.027112193405628204,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,12.65449,13.643244,81.29045,0.70245063,50.07537173508857,43.73769552320858,141.5508837459047,-0.09014633516111109,,,,,,,,,,,,,,,,,,,,,18.15797,2.2842555,22.732119,14.076724,18.369647598139306,5.468679781282693,121.78290627422416,-0.2642232526521409,0.24764387606557423,0.7130203362080649,1.040540603954716,-1.0325491168750487
721,29139.0,0.0,0.0,60284.0,60284.0,257.0,30142.0,0.01,79.78818035843581,79.78818035843581,1.0,3733.049717903137,,,,,,,,,0.48250810721947346,0.6816846870216489,3.5377118587493896,0.02765321172773838,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,11.613919,11.933676,71.1165,0.7420982,15.660850537018126,23.76076300279572,75.83918095137349,-5.248790791666747,,,,,,,,,,,,,,,,,,,,,16.583149,2.3641896,21.07244,3.7720504,18.43027747423806,5.620121526358932,123.56080029989013,-0.391394218996151,0.29997659530868537,0.6801864543624451,1.0445702441225724,-0.9958888078302816
722,29346.0,0.0,0.0,60698.0,60698.0,207.0,30349.0,0.01,52.08061339240866,52.08061339240866,1.0,3750.6630935668945,,,,,,,,,0.3737253426547045,0.4798420857608212,3.3027427196502686,0.01447976939380169,0.0001,0.0,0.0001,0.0001,10.635231,10.77895,52.417152,0.57639027,5.5745220972163345,17.5367578035069,50.977664983268134,-9.911551110638483,,,,,,,,,,,,,,,,,,,,,16.746881,1.8827354,20.60113,12.569602,18.388847570132107,4.88573903197647,121.11492318887727,-0.19836191881875564,0.31922910204711297,0.6770483559678458,1.0338552285316787,-1.0284082263878647
723,29355.0,0.0,0.0,60716.0,60716.0,9.0,30358.0,0.01,8.332771970340637,8.332771970340637,1.0,3752.254778146744,,,,,,,,,0.42889954801648855,0.2803277574249565,0.7528801560401917,0.06022585928440094,0.0001,0.0,0.0001,0.0001,7.746146,11.12253,35.485847,1.6336765,4.616075943425671,2.381359519157168,8.299526813663471,0.9229171489519737,,,,,,,,,,,,,,,,,,,,,21.933659,0.8700381,23.383265,20.895836,18.24842037540579,4.335225927325746,23.720008365855044,0.8193394804388867,0.02711988060638439,0.5976176808336685,0.9206626858318047,-0.9274005432399451
724,29582.0,0.0,0.0,61170.0,61170.0,227.0,30585.0,0.01,60.05701372663852,60.05701372663852,1.0,3773.337730407715,,,,,,,,,0.41776465792703416,0.5918931997263034,4.256838321685791,0.025464916601777077,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,11.972863,13.011592,66.5069,0.66781104,9.464154802569245,19.123285083083996,57.96661720365898,-8.379045156922622,,,,,,,,,,,,,,,,,,,,,16.64648,1.6837704,20.339005,13.890258,18.36584313128071,5.169640659251141,123.43500497174986,-0.391394218996151,0.29463885296381875,0.7047332062319277,1.0484294724261825,-0.9936128580673076
725,29774.0,0.0,0.0,61554.0,61554.0,192.0,30777.0,0.01,78.06012895612541,78.06012895612541,0.0,3790.6136195659637,,,,,,,,,0.5265021039494825,0.7959509739428218,4.586216926574707,0.026128927245736122,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,11.62863,13.008604,72.444855,1.1674994,20.20175748420215,23.3483983227126,74.25564716632495,-2.480437540141852,,,,,,,,,,,,,,,,,,,,,17.385445,2.247425,22.559341,9.761013,18.48248625719151,6.10966029795997,121.91281701816644,-0.27510360473942946,0.23402466453118506,0.7148935928475022,1.0479104363090046,-1.0224662724332492
726,30106.0,0.0,0.0,62218.0,62218.0,332.0,31109.0,0.01,290.7279574537891,290.7279574537891,1.0,3819.0822083950043,,,,,,,,,0.42901071723764395,0.55909323417374,3.8416311740875244,0.025596365332603455,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,12.7253895,13.322361,89.4135,0.87914383,73.56209234015628,79.66580699381514,266.57191471156915,0.05129641882761644,,,,,,,,,,,,,,,,,,,,,17.699009,2.8401332,22.481739,10.542725,18.379925300820066,5.135941255563554,122.63262953020877,-0.3215737140854975,0.13772938819484815,0.7421631777324362,1.0482174714497803,-1.0241326936694803
727,30297.0,0.0,0.0,62600.0,62600.0,191.0,31300.0,0.01,54.61005931640047,54.61005931640047,1.0,3835.5100820064545,,,,,,,,,0.3950680196187214,0.577186903600424,3.6402029991149902,0.026844985783100128,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,11.121947,13.693061,85.811844,0.77171415,9.172066085389336,16.994627718540304,52.911105799891,-5.630545047665659,,,,,,,,,,,,,,,,,,,,,16.675375,2.2520761,21.082417,11.453802,18.44604277775994,5.119018643899459,121.87201045310184,-0.16107454409488625,0.3007876565192852,0.7006140408135331,1.051783387916839,-1.0146219406650858
728,30540.0,0.0,0.0,63086.0,63086.0,243.0,31543.0,0.01,209.26874916319932,209.26874916319932,1.0,3857.201655626297,,,,,,,,,0.4527348025725031,0.7145503431615081,3.9111623764038086,0.01837938278913498,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,10.799807,10.949314,58.031834,0.8445963,34.32658417584615,45.34468938573562,201.12851772619535,-2.723216425615414,,,,,,,,,,,,,,,,,,,,,17.62234,2.2802038,23.293695,12.065445,18.469927894485497,5.693443925367191,124.51096383977661,-0.36970156831429307,0.2105124936496442,0.7085312283054207,1.0431848493160614,-1.032098251411601
729,30730.0,0.0,0.0,63466.0,63466.0,190.0,31733.0,0.01,60.796560958908024,60.796560958908024,1.0,3874.8866291046143,,,,,,,,,0.511487515160331,0.8229627777515807,6.935780048370361,0.02036651223897934,0.0001,0.0,0.0001,0.0001,12.279394,13.86397,70.106255,0.6649889,12.66915747355299,18.544189818324984,58.44786890784081,-4.394603473771682,,,,,,,,,,,,,,,,,,,,,17.048195,1.9909619,21.506466,12.837235,18.54174746149003,5.9322170008358315,123.75674444890745,-0.21723312919273646,0.22737502454237782,0.7284410835331482,1.0408951490502796,-0.9909222413320484
730,31027.0,0.0,0.0,64060.0,64060.0,297.0,32030.0,0.01,182.28601267115667,182.28601267115667,0.0,3900.078293800354,,,,,,,,,0.44227970460731836,0.6416048512169196,3.5671401023864746,0.03363165259361267,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,11.202983,11.908438,64.85395,0.78124744,63.211873587820314,50.71738201782986,163.6757619775515,0.06278385340684776,,,,,,,,,,,,,,,,,,,,,18.227938,2.3005,21.548841,12.785601,18.5036200158169,5.4457571225541646,123.62890839315185,-0.3215737140854975,0.26332387280780206,0.7056807547673117,1.0357552703045945,-1.0320697767923623
731,31294.0,0.0,0.0,64592.0,64592.0,342.0,32296.0,0.01,,,1.0,3993.021671295166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.303331,2.5633926,21.634317,5.4084716,,,,,0.25979573,0.69959193,0.99998945,-0.99989235
732,31451.0,0.0,0.0,64908.0,64908.0,158.0,32454.0,0.01,44.733900028244264,44.733900028244264,1.0,4006.6206390857697,164.4695200694941,164.4695200694941,0.0,,,,,,0.37844349704920105,0.4182842757602736,3.2106833457946777,0.04172167181968689,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,10.461351,10.942772,59.15017,0.8197399,6.734895313850592,14.239403023261145,43.713500068724585,-5.747237812026772,,,,,,,,,,,,,,,,,,,,,17.376543,2.3326685,22.576511,8.163351,19.32458826015993,4.866843546762402,124.03368145205326,-0.22627228140097216,0.43066743305657723,0.6537866298185037,1.0458926293989295,-1.0061107269468859
733,31617.0,0.0,0.0,65240.0,65240.0,166.0,32620.0,0.01,53.998547624321674,53.998547624321674,1.0,4020.94850230217,,,,,,,,,0.5022327335156275,0.8482828333913065,6.7282843589782715,0.029192529618740082,0.0001,0.0,0.0001,0.0001,11.839669,13.443333,71.4074,0.7652331,9.373529583199636,17.67632831932012,52.49503675026072,-7.210322751480838,,,,,,,,,,,,,,,,,,,,,17.577799,2.686299,22.04823,11.002709,19.402353468045934,6.026043575828025,122.59329121740006,-0.391394218996151,0.33675585490593246,0.7004286032722205,1.0392351078966298,-1.0048300488373696
734,31634.0,0.0,0.0,65274.0,65274.0,17.0,32637.0,0.01,14.094553897311812,14.094553897311812,1.0,4023.3178334236145,,,,,,,,,0.29854649887420237,0.2660791753727137,0.9546584486961365,0.04177304357290268,0.0001,0.0,0.0001,0.0001,7.105611,6.846841,25.337057,0.75621516,7.354296472147901,4.044793279648314,13.983514371656954,0.797401610363481,,,,,,,,,,,,,,,,,,,,,21.16991,1.1803085,22.093687,17.35627,19.50307432376175,4.258629827508585,25.04331024446697,0.8011807458407214,0.36303935174503305,0.6890495153179422,1.0175939407301746,-0.948817693799262
735,31834.0,0.0,0.0,65674.0,65674.0,200.0,32837.0,0.01,70.66323814016707,70.66323814016707,0.0,4041.682926416397,,,,,,,,,0.5068995710368731,0.7465359342106815,3.426286458969116,0.022202754393219948,0.0001,0.0,0.0001,0.0001,12.135801,13.0238495,73.7352,0.77350885,12.152637866732334,22.878223808541232,68.30101157839896,-8.764439084034128,,,,,,,,,,,,,,,,,,,,,16.029156,5.9440393,24.344666,0.042438895,19.3709116320032,6.3371475189003625,122.95821606213934,-0.20902324360744778,0.21837726824411696,0.7818051115029028,1.0388822140718001,-1.0300688120941766
